product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
305,1085,9432,0,1,10.17,3.05,3
921,1085,9432,0,1,4.05,1.46,3
218,1085,9432,0,1,13.76,6.74,4
355,1085,9432,0,1,3.24,1.36,4
771,1085,9432,0,1,2.24,0.96,2
103,1085,7213,0,1,3.80,1.63,4
1505,1085,7213,0,1,5.50,2.09,2
829,1085,7213,0,1,6.51,2.21,3
886,1085,7213,0,1,6.22,2.30,2
303,1085,7213,0,1,5.16,2.37,2
979,1085,1420,0,1,11.34,5.67,3
436,1085,1420,0,1,6.12,2.39,4
507,1085,1420,0,1,7.59,2.66,3
1123,1085,1420,0,1,3.92,1.45,2
420,1085,1420,0,1,6.81,2.79,3
557,1085,1420,0,1,5.44,1.63,4
973,1085,1420,0,1,5.36,2.47,4
869,1085,1420,0,1,4.24,2.04,2
1082,1085,9432,0,1,7.64,3.21,4
101,1085,9432,0,1,2.16,1.04,3
344,1085,9432,0,1,6.84,2.74,3
28,1085,9432,0,1,11.73,4.57,3
976,1085,9432,0,1,3.51,1.37,3
733,1085,6944,0,1,5.85,2.11,3
1149,1085,6944,0,1,2.64,0.84,3
1459,1085,6944,0,1,4.29,1.63,3
943,1085,6944,0,1,9.88,4.94,4
933,1085,6944,0,1,10.14,4.97,3
550,1085,6944,0,1,4.80,2.30,2
895,1085,9425,0,1,2.60,1.20,4
325,1085,9425,0,1,3.02,1.36,2
1001,1085,1882,0,1,10.08,4.33,4
1151,1085,1882,0,1,2.48,1.04,4
702,1085,1882,0,1,19.20,7.87,5
492,1085,1882,0,1,7.08,3.47,4
708,1085,1882,0,1,14.72,6.04,4
59,1085,1882,0,1,5.60,2.24,4
1138,1085,4878,0,1,9.76,4.88,4
716,1085,4878,0,1,5.43,1.90,3
838,1085,4878,0,1,7.74,3.25,3
56,1085,4878,0,1,1.42,0.57,2
239,1085,3138,0,1,6.63,2.06,3
709,1085,3138,0,1,1.14,0.54,2
1271,1085,3138,0,1,10.50,4.52,3
316,1085,3138,0,1,5.24,2.52,4
892,1085,3138,0,1,8.19,3.03,3
1184,1085,1260,0,1,14.20,5.40,5
241,1085,1260,0,1,11.64,5.59,4
1096,1085,1260,0,1,12.80,5.50,5
1233,1085,1260,0,1,2.92,1.31,4
92,1085,1260,0,1,2.49,1.20,3
401,1085,1260,0,1,1.40,0.53,2
263,1079,8039,0,1,11.40,3.88,3
1451,1079,8039,0,1,4.86,2.43,3
175,1079,8039,0,1,11.55,4.62,3
885,1079,8039,0,1,4.14,1.74,3
729,1079,8039,0,1,6.88,2.13,4
53,1079,8039,0,1,10.83,4.33,3
1385,1079,2974,0,1,9.60,2.98,4
443,1079,2974,0,1,2.66,1.01,2
1298,1079,2974,0,1,4.02,1.45,3
1435,1079,2974,0,1,8.16,2.86,3
293,1079,2974,0,1,3.20,1.12,2
189,1079,2974,0,1,6.90,2.97,2
1231,1079,2974,0,1,7.42,2.67,2
370,1079,5078,0,1,3.68,1.73,4
426,1079,5078,0,1,3.00,1.38,5
1401,1079,5078,0,1,4.77,2.15,3
33,1079,5078,0,1,5.44,2.45,4
609,1079,5078,0,1,7.77,2.87,3
852,1079,5078,0,1,2.76,1.35,4
409,1079,6263,0,1,15.64,6.88,4
952,1079,3192,0,1,11.64,5.70,4
237,1079,3192,0,1,10.72,3.54,4
825,1079,3192,0,1,8.49,3.57,3
203,1079,3192,0,1,1.89,0.59,3
1082,1079,8121,0,1,5.73,2.81,3
234,1079,8121,0,1,8.10,2.84,3
1222,1079,8121,0,1,4.90,2.35,2
546,1079,8121,0,1,8.34,3.92,3
1016,1079,8121,0,1,2.34,0.75,2
1172,1079,814,0,1,8.31,3.07,3
696,1079,814,0,1,2.16,0.78,3
947,1079,1805,0,1,1.95,0.64,3
205,1079,1805,0,1,8.13,2.85,3
874,1079,1805,0,1,4.77,2.10,3
1251,1079,1805,0,1,14.32,4.87,4
121,1079,1805,0,1,11.92,3.58,4
1124,1079,1805,0,1,2.43,0.80,3
88,1079,1805,0,1,3.44,1.44,4
591,1079,2974,0,1,3.51,1.76,3
542,1079,2974,0,1,3.02,1.15,2
691,1079,2974,0,1,8.55,4.19,3
242,1079,2974,0,1,5.18,2.33,2
988,1079,4905,0,1,14.44,7.08,4
1298,1079,4905,0,1,2.68,1.05,2
368,1079,4905,0,1,3.42,1.20,3
772,1079,4905,0,1,5.82,2.50,3
1514,1079,1420,0,1,2.32,1.04,4
1277,1079,1420,0,1,5.08,2.39,2
1161,1079,1420,0,1,14.36,4.31,4
1510,1079,1420,0,1,3.84,1.73,4
1281,1079,4965,0,1,8.31,3.49,3
418,1079,4965,0,1,9.48,2.94,3
622,1079,4965,0,1,2.43,1.14,3
838,1079,4965,0,1,7.74,3.41,3
1456,1079,4965,0,1,5.49,1.76,3
287,1079,4965,0,1,6.24,2.62,4
44,1079,9695,0,1,11.72,5.74,4
580,1079,9695,0,1,9.64,4.53,4
1356,1079,9695,0,1,4.80,2.26,3
587,1079,9695,0,1,9.81,3.73,3
924,1079,9695,0,1,8.10,3.65,3
245,1079,3192,0,1,4.47,1.88,3
1193,1079,3192,0,1,2.67,1.09,3
1050,1079,3192,0,1,5.12,2.10,4
1067,1079,3192,0,1,5.22,1.72,3
1516,1079,6263,0,1,10.08,4.03,3
1227,1079,6263,0,1,5.62,2.75,2
950,1079,6263,0,1,10.41,4.68,3
1366,1079,6263,0,1,11.04,4.64,4
118,1079,6263,0,1,4.44,1.33,3
395,1079,3613,0,1,4.44,1.73,2
744,1079,3613,0,1,11.73,3.99,3
1254,1079,3613,0,1,11.01,4.40,3
1252,1079,4907,0,1,6.84,3.01,3
1268,1079,4907,0,1,6.50,2.15,5
1218,1079,4907,0,1,5.49,2.69,3
1368,1079,4907,0,1,14.20,6.39,4
919,1079,4907,0,1,4.62,2.17,3
709,1079,4907,0,1,2.28,0.82,4
925,1079,4907,0,1,3.04,1.40,4
176,1079,9562,0,1,9.08,3.45,4
1378,1079,9562,0,1,2.19,0.99,3
1301,1079,9562,0,1,1.88,0.81,2
1118,1079,9562,0,1,8.79,3.69,3
110,1079,9562,0,1,7.05,2.96,3
284,1079,6938,0,1,1.98,0.97,2
866,1079,6944,0,1,10.38,3.22,3
1255,1079,6944,0,1,2.48,0.79,2
1232,1079,6944,0,1,4.52,1.58,4
157,1079,6944,0,1,8.85,3.89,3
267,1079,6944,0,1,2.49,0.85,3
350,1079,6944,0,1,4.89,2.25,3
101,1079,6944,0,1,2.16,0.73,3
849,1079,6944,0,1,4.95,1.88,3
1340,1079,5430,0,1,7.71,3.01,3
225,1079,5430,0,1,11.67,5.25,3
868,1079,5430,0,1,7.16,2.58,2
498,1079,5430,0,1,7.65,3.75,3
781,1079,5430,0,1,15.80,7.58,4
552,1079,3713,0,1,2.75,0.91,5
302,1079,3713,0,1,10.35,3.62,3
1051,1079,3713,0,1,1.56,0.61,3
705,1079,9214,0,1,2.64,1.00,3
961,1079,9214,0,1,3.93,1.77,3
1338,1079,9214,0,1,8.88,3.91,4
622,1079,9214,0,1,2.43,1.04,3
1211,1079,9214,0,1,15.16,5.31,4
589,1079,9214,0,1,10.60,4.45,4
1311,1079,9214,0,1,9.66,3.86,3
628,1079,7098,0,1,4.20,1.51,3
778,1079,7098,0,1,5.44,1.96,2
329,1079,7098,0,1,5.22,2.30,3
532,1079,7098,0,1,11.61,4.30,3
996,1079,2476,0,1,3.40,1.70,4
480,1079,2476,0,1,8.45,4.14,5
470,1079,2476,0,1,8.70,3.05,3
87,1079,2476,0,1,5.34,2.56,3
1389,1079,9984,0,1,7.89,2.60,3
1273,1079,9984,0,1,9.93,4.57,3
64,1079,9984,0,1,3.22,1.42,2
574,1079,9984,0,1,10.68,4.70,4
603,1079,9984,0,1,2.46,1.23,2
1246,1079,9984,0,1,4.62,1.94,3
1526,1079,1823,0,1,6.60,2.97,4
837,1079,1823,0,1,6.48,2.85,4
201,1079,1823,0,1,6.75,2.70,3
1283,1079,1823,0,1,1.58,0.51,2
376,1079,7231,0,1,4.54,2.00,2
1152,1079,7231,0,1,5.26,2.58,2
363,1079,1523,0,1,7.28,2.18,4
453,1079,3032,0,1,5.84,2.86,2
1335,1079,3032,0,1,9.64,4.24,4
247,1079,3032,0,1,5.34,2.19,3
808,1079,3032,0,1,2.78,1.20,2
979,1079,4350,0,1,15.12,4.54,4
170,1079,4350,0,1,12.80,5.50,4
625,1079,4350,0,1,4.83,1.74,3
403,1079,4350,0,1,6.20,2.54,4
1484,1079,4350,0,1,1.98,0.93,3
942,1079,4350,0,1,4.68,1.83,2
1109,1079,4350,0,1,1.65,0.53,3
1492,1079,5933,0,1,4.56,1.64,3
577,1079,5933,0,1,7.86,3.85,3
207,1079,5933,0,1,2.48,0.84,2
489,1079,5933,0,1,9.64,3.86,4
1199,1079,5933,0,1,10.24,5.02,4
1043,1079,5933,0,1,4.71,1.98,3
1240,1079,7745,0,1,9.04,2.98,4
1311,1079,7745,0,1,9.66,3.86,3
281,1079,8231,0,1,10.52,5.15,4
385,1079,7015,0,1,3.12,1.15,2
1174,1079,7015,0,1,9.08,2.91,4
1511,1079,7015,0,1,2.40,1.15,2
1328,1079,7015,0,1,6.78,2.10,3
319,1079,7015,0,1,6.40,2.62,4
1373,1079,7015,0,1,7.20,2.23,2
1508,1079,1948,0,1,10.62,5.20,3
166,1079,1948,0,1,7.41,3.63,3
661,1079,1948,0,1,7.02,2.46,3
1464,1079,1948,0,1,5.92,2.78,2
1441,1079,1948,0,1,3.93,1.81,3
366,1079,1948,0,1,7.08,3.26,3
62,1079,1948,0,1,7.64,2.44,2
406,1079,9887,0,1,6.56,3.08,4
1088,1079,9887,0,1,9.96,3.88,3
599,1079,9887,0,1,6.96,2.51,3
530,1079,622,0,1,7.52,2.56,2
1106,1079,622,0,1,4.56,2.14,3
1350,1079,622,0,1,2.76,1.27,3
347,1079,1588,0,1,3.60,1.37,3
98,1079,1588,0,1,3.66,1.32,2
907,1079,1805,0,1,10.26,5.03,3
391,1079,1805,0,1,3.93,1.89,3
381,1079,1805,0,1,4.66,1.58,2
1556,1079,1805,0,1,7.95,3.82,3
1397,1079,5430,0,1,2.86,0.92,2
1280,1079,5430,0,1,4.11,1.81,3
72,1079,5430,0,1,10.96,4.16,4
168,1079,5430,0,1,5.04,2.17,4
611,1079,5430,0,1,1.64,0.80,2
1253,1079,5430,0,1,3.42,1.40,2
1436,1079,680,0,1,2.76,1.05,3
334,1079,680,0,1,3.12,1.15,4
111,1079,680,0,1,10.44,4.07,3
1193,1079,680,0,1,2.67,0.83,3
286,1079,6187,0,1,2.84,1.22,2
1062,1079,6187,0,1,4.76,2.28,2
1418,1079,4965,0,1,4.83,2.27,3
369,1079,4965,0,1,9.20,2.94,4
812,1079,4965,0,1,13.36,5.88,4
1455,1079,4965,0,1,10.12,3.74,4
1085,1079,4965,0,1,4.48,1.61,2
1368,1079,4965,0,1,14.20,5.82,4
313,1079,872,0,1,8.55,3.76,3
1492,1079,872,0,1,6.08,2.80,4
949,1079,872,0,1,7.53,3.77,3
240,1079,3747,0,1,3.44,1.51,4
1176,1079,3747,0,1,5.13,1.69,3
340,1079,3747,0,1,1.89,0.91,3
876,1079,3747,0,1,3.42,1.50,2
94,1079,3747,0,1,1.24,0.58,2
883,1079,3747,0,1,8.70,3.13,3
1265,1079,8397,0,1,2.16,0.91,3
1215,1079,8397,0,1,4.38,1.80,3
1365,1079,8397,0,1,1.59,0.64,3
916,1079,8397,0,1,10.28,4.73,4
1120,1079,8397,0,1,6.84,2.67,4
1336,1079,8397,0,1,10.17,3.76,3
273,1079,8397,0,1,6.54,2.42,3
1084,1079,3168,0,1,2.74,1.04,2
1007,1079,3168,0,1,9.08,3.09,4
824,1079,3168,0,1,8.44,2.62,4
1373,1079,3168,0,1,7.20,2.88,2
1284,1079,3168,0,1,7.29,3.65,3
408,1079,3168,0,1,6.60,3.04,3
1477,1079,3168,0,1,10.80,5.18,4
1337,1074,8106,0,1,2.85,1.31,5
1420,1074,8106,0,1,6.92,3.11,4
1170,1074,8106,0,1,7.95,3.58,3
361,1074,8106,0,1,4.52,1.67,4
1230,1074,8106,0,1,2.31,1.16,3
303,1074,8106,0,1,12.90,6.32,5
1384,1074,8106,0,1,12.85,4.37,5
756,1074,5833,0,1,5.36,2.30,2
852,1074,5833,0,1,1.38,0.65,2
1295,1074,5833,0,1,5.55,2.00,3
111,1074,8294,0,1,10.44,4.59,3
1065,1074,7304,0,1,5.64,2.48,3
1043,1074,7304,0,1,4.71,2.31,3
1525,1074,7304,0,1,15.72,5.50,4
77,1074,7304,0,1,8.40,4.03,3
886,1074,1002,0,1,9.33,4.29,3
849,1074,1002,0,1,4.95,1.58,3
129,1074,5606,0,1,3.10,1.05,2
812,1074,5606,0,1,10.02,3.91,3
1300,1074,3032,0,1,2.90,1.22,2
1144,1074,3032,0,1,1.70,0.58,2
468,1074,3032,0,1,5.22,2.45,3
525,1074,3032,0,1,11.40,5.24,4
362,1074,1788,0,1,15.88,6.03,4
113,1074,1788,0,1,4.58,1.42,2
508,1074,1948,0,1,7.58,3.26,2
1550,1074,1948,0,1,5.43,2.39,3
395,1074,1948,0,1,6.66,2.40,3
1157,1074,1948,0,1,10.08,4.33,3
998,1074,5617,0,1,5.00,1.70,4
882,1074,5617,0,1,9.96,3.69,4
1231,1074,5617,0,1,14.84,6.83,4
183,1074,5617,0,1,4.82,1.74,2
626,1074,5617,0,1,2.58,0.95,2
276,1074,2152,0,1,7.72,3.32,2
759,1074,2152,0,1,7.56,2.65,4
357,1074,491,0,1,5.40,2.65,3
81,1074,491,0,1,8.52,3.24,4
497,1074,491,0,1,5.61,1.91,3
807,1074,491,0,1,2.82,0.87,2
1189,1074,6358,0,1,3.04,1.06,4
701,1074,6358,0,1,3.00,1.44,4
1023,1074,6358,0,1,6.56,3.08,4
1499,1074,8039,0,1,4.17,1.42,3
185,1074,8039,0,1,1.71,0.65,3
1426,1074,8039,0,1,7.48,3.07,2
817,1074,8039,0,1,5.04,1.51,3
674,1074,8039,0,1,9.54,4.39,3
1087,1074,919,0,1,4.98,1.49,3
1397,1074,919,0,1,4.29,1.72,3
881,1074,919,0,1,5.43,2.28,3
871,1074,919,0,1,10.16,4.47,4
55,1074,2275,0,1,7.00,2.45,2
232,1074,2275,0,1,7.89,2.68,3
115,1074,2275,0,1,1.95,0.60,3
465,1074,2275,0,1,11.80,5.07,4
561,1074,2275,0,1,2.31,0.83,3
386,1074,7021,0,1,6.69,2.74,3
363,1074,7021,0,1,5.46,2.57,3
846,1074,7021,0,1,5.13,2.00,3
956,1074,7021,0,1,3.60,1.15,3
1039,1074,7021,0,1,2.43,0.90,3
789,1074,7021,0,1,10.86,4.67,3
1538,1074,7021,0,1,13.60,4.76,4
436,1074,7021,0,1,3.06,1.53,2
1302,1074,3671,0,1,3.70,1.70,2
387,1074,3671,0,1,4.82,1.64,2
17,1074,3671,0,1,5.98,2.99,2
300,1074,3671,0,1,11.76,5.41,4
1009,1074,3671,0,1,11.88,5.70,4
1379,1074,10114,0,1,7.68,2.61,4
470,1074,7588,0,1,8.70,3.05,3
1325,1074,7588,0,1,2.86,0.86,2
1463,1074,7588,0,1,5.94,2.49,3
321,1074,7588,0,1,7.23,3.25,3
217,1074,7588,0,1,2.04,0.69,3
1259,1074,7588,0,1,6.42,3.15,3
104,1074,7588,0,1,7.78,3.50,2
417,1074,1882,0,1,8.16,4.00,3
1392,1074,1882,0,1,4.15,2.03,5
24,1074,1882,0,1,8.65,3.03,5
61,1074,4429,0,1,2.22,1.00,3
1315,1074,4429,0,1,5.34,1.71,3
1399,1074,4429,0,1,7.12,3.20,4
1149,1074,4429,0,1,1.76,0.76,2
340,1074,4429,0,1,1.89,0.81,3
1209,1074,4429,0,1,8.10,3.97,3
198,1074,6631,0,1,3.68,1.47,4
880,1074,6631,0,1,7.30,2.92,2
225,1074,8315,0,1,15.56,5.76,4
1213,1074,8315,0,1,5.86,2.11,2
537,1074,8315,0,1,7.95,3.34,3
1007,1074,8315,0,1,9.08,2.81,4
424,1074,8315,0,1,4.35,2.13,3
614,1074,8315,0,1,7.56,3.70,2
1531,1074,5933,0,1,1.02,0.48,2
389,1074,5933,0,1,5.37,2.47,3
79,1074,1371,0,1,3.96,1.74,3
1215,1074,1371,0,1,5.84,2.51,4
1338,1074,1371,0,1,8.88,3.73,4
555,1074,1371,0,1,11.52,5.64,4
200,1074,1371,0,1,10.60,4.45,4
123,1074,1371,0,1,19.20,6.72,5
630,1074,7098,0,1,8.40,2.60,3
779,1074,7098,0,1,3.62,1.30,2
330,1074,7098,0,1,11.94,5.13,3
120,1074,7098,0,1,6.78,2.17,3
998,1074,2622,0,1,5.00,2.20,4
68,1074,2622,0,1,14.24,6.98,4
471,1074,2622,0,1,2.49,0.87,3
89,1074,2622,0,1,4.77,2.29,3
977,1074,5430,0,1,2.28,0.73,3
860,1074,5430,0,1,7.02,3.09,3
1210,1074,5430,0,1,6.80,2.58,4
162,1074,5430,0,1,11.40,4.90,4
605,1074,5430,0,1,4.72,2.31,2
1247,1074,5430,0,1,5.04,2.12,3
1527,1074,1823,0,1,13.84,5.40,4
425,1074,1823,0,1,6.40,2.43,5
202,1074,1823,0,1,2.98,1.31,2
1284,1074,1823,0,1,7.29,2.19,3
668,1074,1014,0,1,15.72,7.55,4
1444,1074,1014,0,1,7.04,3.38,4
242,1074,340,0,1,7.77,3.65,3
752,1074,340,0,1,2.55,1.05,3
1195,1074,340,0,1,3.32,1.36,2
1424,1074,340,0,1,11.73,5.51,3
1467,1074,340,0,1,11.64,4.54,3
192,1074,340,0,1,4.56,1.73,3
901,1074,340,0,1,11.96,4.54,4
745,1074,340,0,1,2.55,1.12,3
849,1074,8294,0,1,4.95,2.23,3
467,1074,8294,0,1,15.24,6.25,4
471,1074,8294,0,1,2.49,1.10,3
1286,1074,8294,0,1,2.70,0.89,3
1542,1074,8294,0,1,2.85,1.25,3
491,1074,1745,0,1,14.04,6.74,4
1200,1074,1745,0,1,5.61,2.08,3
1356,1074,9574,0,1,6.40,3.01,4
1306,1074,9574,0,1,7.41,3.41,3
1456,1074,9574,0,1,5.49,2.47,3
1007,1074,9574,0,1,9.08,2.81,4
797,1074,9574,0,1,8.76,3.85,4
1013,1074,9574,0,1,4.65,1.95,3
364,1074,9574,0,1,8.80,3.34,4
1175,1074,8121,0,1,3.46,1.42,2
1098,1074,8121,0,1,2.78,1.08,2
915,1074,8121,0,1,8.61,3.27,3
1464,1074,8121,0,1,8.88,3.37,3
1375,1074,8121,0,1,8.52,4.26,4
499,1074,8121,0,1,8.88,3.82,3
1154,1074,8121,0,1,6.80,2.86,4
333,1074,8121,0,1,5.28,2.48,4
782,1074,6027,0,1,4.68,2.15,2
306,1074,6027,0,1,15.84,5.23,4
1321,1074,6027,0,1,7.47,3.29,3
1391,1074,6027,0,1,4.64,1.72,4
449,1074,6027,0,1,11.07,3.99,3
1304,1074,6027,0,1,2.01,0.84,3
919,1074,7270,0,1,4.62,2.22,3
1428,1074,7270,0,1,11.58,4.75,3
313,1074,7270,0,1,11.40,3.88,4
956,1074,7270,0,1,2.40,0.94,2
247,1074,8391,0,1,7.12,2.56,4
99,1074,2476,0,1,7.08,2.27,3
848,1074,2476,0,1,4.52,1.72,2
1303,1074,2476,0,1,2.72,1.22,4
661,1074,4350,0,1,7.02,3.51,3
1037,1074,4350,0,1,1.74,0.56,3
322,1074,4350,0,1,8.94,3.13,3
771,1074,7758,0,1,3.36,1.04,3
1120,1074,7758,0,1,5.13,1.95,3
72,1074,7758,0,1,10.96,3.95,4
515,1074,7758,0,1,3.82,1.41,2
744,1074,7758,0,1,7.82,3.36,2
745,1074,2634,0,1,2.55,0.87,3
442,1074,2634,0,1,8.96,3.05,4
358,1074,622,0,1,7.50,3.23,2
774,1074,622,0,1,7.35,3.60,3
1084,1074,622,0,1,2.74,1.15,2
568,1074,622,0,1,6.66,2.73,2
978,1074,8315,0,1,4.80,2.35,3
1301,1074,8315,0,1,2.82,1.18,3
1477,1074,8315,0,1,8.10,3.24,3
1361,1074,8315,0,1,3.62,1.45,2
152,1074,8315,0,1,5.78,2.66,2
662,1074,8315,0,1,4.60,1.75,2
691,1074,8315,0,1,8.55,3.16,3
1043,1074,8315,0,1,6.28,2.32,4
560,1074,4020,0,1,4.80,2.35,4
976,1074,4020,0,1,2.34,0.91,2
1286,1074,4020,0,1,2.70,1.11,3
770,1074,4020,0,1,5.49,2.42,3
760,1074,4020,0,1,5.61,1.85,3
547,1074,1277,0,1,4.62,1.71,2
990,1074,1277,0,1,9.36,4.59,3
75,1074,1277,0,1,1.36,0.58,2
1217,1074,6339,0,1,5.08,2.39,4
1366,1074,6339,0,1,5.52,1.99,2
917,1074,6339,0,1,4.48,1.43,4
707,1074,6339,0,1,7.48,2.24,4
923,1074,6339,0,1,4.32,1.43,3
274,1074,6339,0,1,7.48,3.22,2
663,1074,6339,0,1,5.28,2.06,3
66,1077,4594,0,2,10.32,4.44,3
1096,1077,4594,0,2,5.12,1.74,2
980,1077,4594,0,2,5.16,1.96,3
1329,1077,4594,0,2,4.95,1.53,3
281,1077,4594,0,2,5.26,2.26,2
1100,1077,8878,0,2,0.72,0.30,1
237,1077,8878,0,2,5.36,2.25,2
441,1077,8878,0,2,0.57,0.19,1
657,1077,8878,0,2,4.24,1.78,2
8,1077,8878,0,2,5.18,2.23,2
777,1077,6198,0,2,3.72,1.64,1
1180,1077,6198,0,2,7.80,2.34,2
384,1077,6198,0,2,1.08,0.45,2
388,1077,6198,0,2,4.70,1.46,2
1203,1077,6198,0,2,2.92,1.40,2
1459,1077,6198,0,2,1.43,0.53,1
278,1077,6198,0,2,6.72,3.16,2
573,1077,338,0,2,3.39,1.19,1
1455,1077,338,0,2,5.06,2.07,2
1511,1077,338,0,2,2.40,1.03,2
929,1077,338,0,2,0.53,0.22,1
673,1077,7955,0,2,5.48,2.19,2
1155,1077,7955,0,2,1.88,0.83,1
852,1077,7955,0,2,1.38,0.59,2
935,1077,7955,0,2,5.60,1.68,2
683,1077,10198,0,2,4.32,1.60,2
687,1077,10198,0,2,2.91,1.28,3
1502,1077,10198,0,2,5.62,2.70,2
200,1077,10198,0,2,5.30,2.60,2
577,1077,10198,0,2,2.62,0.89,1
1419,1077,10198,0,2,1.66,0.75,2
610,1077,5337,0,2,2.27,0.84,1
1319,1077,5337,0,2,5.04,1.97,3
1117,1083,9136,0,2,7.28,3.20,2
973,1083,9136,0,2,1.34,0.51,1
461,1083,10188,0,2,5.44,1.85,2
943,1083,10188,0,2,7.41,3.11,3
1054,1083,10188,0,2,4.44,1.86,3
1137,1083,10188,0,2,1.77,0.80,1
887,1083,10188,0,2,3.60,1.26,2
681,1083,2320,0,2,4.60,1.75,2
1110,1083,2320,0,2,5.60,2.52,2
1486,1083,599,0,2,1.78,0.64,1
1397,1083,599,0,2,2.86,0.89,2
521,1083,599,0,2,3.63,1.42,1
1176,1083,599,0,2,3.42,1.20,2
355,1083,599,0,2,2.43,0.90,3
1002,1083,6901,0,2,5.52,2.54,2
729,1083,6149,0,2,3.44,1.62,2
945,1083,6149,0,2,2.28,0.89,1
296,1083,6149,0,2,0.50,0.22,1
685,1083,6149,0,2,1.53,0.69,1
662,1083,6149,0,2,2.30,0.83,1
1086,1083,9618,0,2,5.06,1.72,2
676,1083,9618,0,2,6.58,3.03,2
1492,1083,9618,0,2,1.52,0.62,1
603,1083,9618,0,2,1.23,0.43,1
566,1083,9618,0,2,1.78,0.80,1
1409,1083,9618,0,2,0.53,0.18,1
853,1083,9618,0,2,7.76,3.49,2
1375,1083,9618,0,2,2.13,1.04,1
255,1080,6243,157,2,0.64,0.25,1
1203,1080,6243,157,2,2.92,1.05,2
1474,1080,6243,157,2,4.30,2.02,2
1490,1080,6243,157,2,2.80,1.32,2
423,1080,3788,157,2,2.94,1.29,2
1505,1080,3788,157,2,5.50,2.26,2
962,1080,3788,157,2,1.87,0.67,1
1033,1080,3788,157,2,1.91,0.67,1
1189,1080,2854,157,2,0.76,0.31,1
352,1080,2854,157,2,1.34,0.42,2
1288,1080,233,157,2,1.38,0.50,1
53,1080,233,157,2,10.83,3.36,3
1122,1080,2583,157,2,1.48,0.46,2
966,1080,2583,157,2,4.98,1.84,2
387,1080,2583,157,2,7.23,3.47,3
1026,1080,4931,157,2,4.26,1.49,2
1229,1080,4931,157,2,1.30,0.48,1
1446,1080,4931,157,2,2.52,0.83,2
383,1080,4931,157,2,5.50,1.71,2
1186,1080,4931,157,2,3.36,1.65,2
1163,1080,4931,157,2,1.64,0.51,2
87,1080,4931,157,2,1.78,0.89,1
1342,1080,4931,157,2,7.46,2.91,2
1212,1080,2630,157,2,1.06,0.52,2
47,1080,6926,157,2,2.57,1.21,1
370,1080,6926,157,2,0.92,0.33,1
547,1080,6926,157,2,4.62,1.89,2
1542,1090,1980,0,2,0.95,0.47,1
173,1090,1980,0,2,2.86,1.34,2
749,1090,1980,0,2,2.67,1.09,1
992,1090,1980,0,2,3.58,1.32,2
1257,1090,9618,0,2,3.88,1.20,2
1007,1090,9618,0,2,4.54,2.22,2
198,1090,9618,0,2,1.84,0.86,2
1067,1090,9618,0,2,1.74,0.82,1
431,1090,9618,0,2,1.92,0.88,2
1513,1090,9618,0,2,3.80,1.52,2
1317,1090,6993,0,2,2.26,1.11,1
1240,1090,6993,0,2,4.52,1.67,2
981,1090,4487,0,2,2.54,1.17,2
1077,1090,4487,0,2,3.68,1.51,1
1520,1090,4487,0,2,2.31,0.99,1
605,1090,4487,0,2,2.36,1.09,1
1456,1090,8908,0,2,3.66,1.83,2
47,1090,8908,0,2,2.57,1.08,1
1156,1090,8908,0,2,1.82,0.84,1
946,1090,8908,0,2,2.85,1.31,1
1162,1090,8908,0,2,1.59,0.59,1
513,1090,8908,0,2,0.58,0.26,1
902,1090,8908,0,2,0.97,0.38,1
879,1090,8908,0,2,2.22,0.93,2
1196,1090,9205,0,2,5.84,1.87,2
413,1090,9205,0,2,4.50,1.67,2
1202,1090,9205,0,2,11.82,3.90,3
1539,1090,9205,0,2,7.16,2.86,2
1356,1090,9205,0,2,4.80,1.87,3
347,1090,9205,0,2,1.20,0.48,1
860,1090,7456,0,2,4.68,1.50,2
251,1090,7456,0,2,4.88,2.39,2
521,1090,7456,0,2,3.63,1.38,1
538,1090,7456,0,2,1.86,0.93,2
488,1090,7456,0,2,2.59,0.78,1
637,1090,7456,0,2,0.86,0.43,1
442,1090,2583,0,2,4.48,1.57,2
1484,1090,2583,0,2,1.32,0.44,2
329,1090,2583,0,2,1.74,0.73,1
1404,1088,6198,0,2,2.71,0.89,1
182,1088,6198,0,2,1.84,0.63,1
1557,1088,6198,0,2,2.40,0.74,2
549,1088,6198,0,2,1.68,0.64,1
507,1088,5115,0,2,2.53,1.24,1
563,1088,5115,0,2,3.36,1.01,2
1539,1088,5115,0,2,7.16,2.15,2
170,1088,5115,0,2,6.40,2.94,2
746,1088,5115,0,2,7.96,3.98,2
990,1088,5115,0,2,3.12,1.47,1
211,1088,5397,0,2,2.72,1.03,1
1426,1088,5397,0,2,3.74,1.76,1
484,1088,5397,0,2,3.64,1.46,1
194,1088,5397,0,2,3.36,1.48,1
138,1088,7809,0,2,5.40,2.00,2
500,1088,7809,0,2,5.32,2.23,2
144,1088,7809,0,2,0.51,0.17,1
67,1088,7809,0,2,3.72,1.71,2
1442,1088,7809,0,2,3.28,1.28,2
434,1088,7809,0,2,1.42,0.57,1
972,1088,9458,0,2,6.69,2.68,3
363,1088,9458,0,2,3.64,1.13,2
219,1088,9458,0,2,2.52,0.76,1
236,1088,9458,0,2,1.81,0.78,1
186,1088,9458,0,2,4.46,1.38,2
336,1088,9458,0,2,2.30,0.74,2
